Sequence,Start,End,Primer
GPSC3,64721,66598,fwd
GPSC3,66598,68339,fwd
GPSC3,71687,73515,fwd
GPSC3,73515,75322,fwd
GPSC3,75322,77136,fwd
GPSC3,77136,78894,fwd
GPSC3,78894,80539,fwd
GPSC3,80539,82306,fwd
GPSC3,82306,84116,fwd
GPSC3,84116,85900,fwd
GPSC3,85900,87745,fwd
GPSC3,87745,89601,fwd
GPSC3,89601,91399,fwd
GPSC3,91399,93106,fwd
GPSC3,93106,94951,fwd
GPSC3,94951,96647,fwd
GPSC3,100294,102077,fwd
GPSC3,102077,103915,fwd
GPSC3,103915,105684,fwd
GPSC3,115054,116354,fwd
GPSC3,116354,118237,fwd
GPSC3,121452,122377,fwd
GPSC3,122377,124159,fwd
GPSC3,124159,125894,fwd
GPSC3,125894,127796,fwd
GPSC3,127796,129567,fwd
GPSC3,132839,134661,fwd
GPSC3,134661,136523,fwd
GPSC3,136523,138350,fwd
GPSC3,138350,139937,fwd
GPSC3,139937,141757,fwd
GPSC3,141757,143867,fwd
GPSC3,143867,145759,fwd
GPSC3,145759,147516,fwd
GPSC3,151418,151442,fwd
GPSC3,154612,156435,fwd
GPSC3,159897,159922,fwd
GPSC3,159922,162068,fwd
GPSC3,162068,163686,fwd
GPSC3,163686,165398,fwd
GPSC3,165398,167275,fwd
GPSC3,167275,168932,fwd
GPSC3,168932,170746,fwd
GPSC3,170746,172494,fwd
GPSC3,172494,174107,fwd
GPSC3,174107,175769,fwd
GPSC3,175769,177841,fwd
GPSC3,177841,177865,fwd
GPSC3,183822,183844,fwd
GPSC3,189894,191687,fwd
GPSC3,191687,193522,fwd
GPSC3,193522,195369,fwd
GPSC3,195369,197166,fwd
GPSC3,197166,199010,fwd
GPSC3,199010,200793,fwd
GPSC3,200793,202576,fwd
GPSC3,202576,204371,fwd
GPSC3,204371,206104,fwd
GPSC3,206104,207932,fwd
GPSC3,207932,209666,fwd
GPSC3,209666,211498,fwd
GPSC3,211498,213213,fwd
GPSC3,213213,215070,fwd
GPSC3,215070,216876,fwd
GPSC3,216876,218773,fwd
GPSC3,218773,220604,fwd
GPSC3,220604,222283,fwd
GPSC3,222283,224122,fwd
GPSC3,224122,225904,fwd
GPSC3,225904,227731,fwd
GPSC3,227731,229524,fwd
GPSC3,229524,231322,fwd
GPSC3,231322,233188,fwd
GPSC3,233188,234865,fwd
GPSC3,234865,236732,fwd
GPSC3,236732,238476,fwd
GPSC3,238476,240339,fwd
GPSC3,240339,242159,fwd
GPSC3,242159,243905,fwd
GPSC3,243905,245702,fwd
GPSC3,245702,247578,fwd
GPSC3,247578,249298,fwd
GPSC3,249298,251111,fwd
GPSC3,251111,252764,fwd
GPSC3,252764,254567,fwd
GPSC3,254567,255959,fwd
GPSC3,255959,257851,fwd
GPSC3,257851,259639,fwd
GPSC3,259639,261450,fwd
GPSC3,261450,263238,fwd
GPSC3,263238,265067,fwd
GPSC3,265067,266651,fwd
GPSC3,266651,268430,fwd
GPSC3,268430,270175,fwd
GPSC3,270175,271947,fwd
GPSC3,271947,273780,fwd
GPSC3,273780,275550,fwd
GPSC3,275550,277346,fwd
GPSC3,277346,279330,fwd
GPSC3,279330,281077,fwd
GPSC3,284698,286517,fwd
GPSC3,286517,288232,fwd
GPSC3,288232,290087,fwd
GPSC3,290087,291859,fwd
GPSC3,291859,293728,fwd
GPSC3,293728,295488,fwd
GPSC3,295488,297226,fwd
GPSC3,297226,298968,fwd
GPSC3,298968,300799,fwd
GPSC3,300799,302589,fwd
GPSC3,306057,307954,fwd
GPSC3,311446,313155,fwd
GPSC3,313155,315050,fwd
GPSC3,315050,316760,fwd
GPSC3,316760,318686,fwd
GPSC3,318686,320450,fwd
GPSC3,320450,322251,fwd
GPSC3,322251,324088,fwd
GPSC3,324088,325842,fwd
GPSC3,325842,327590,fwd
GPSC3,327590,329257,fwd
GPSC3,329257,331111,fwd
GPSC3,331111,332910,fwd
GPSC3,332910,334604,fwd
GPSC3,334604,336424,fwd
GPSC3,336424,338239,fwd
GPSC3,338239,339946,fwd
GPSC3,344450,344469,fwd
GPSC3,359510,361283,fwd
GPSC3,361283,363123,fwd
GPSC3,363123,364940,fwd
GPSC3,364940,366702,fwd
GPSC3,366702,368545,fwd
GPSC3,368545,370405,fwd
GPSC3,373876,375758,fwd
GPSC3,375758,376360,fwd
GPSC3,376360,378088,fwd
GPSC3,378088,379922,fwd
GPSC3,379922,381674,fwd
GPSC3,381674,383600,fwd
GPSC3,383600,385411,fwd
GPSC3,385411,387262,fwd
GPSC3,387262,388981,fwd
GPSC3,388981,390799,fwd
GPSC3,390799,392796,fwd
GPSC3,392796,394493,fwd
GPSC3,394493,396361,fwd
GPSC3,396361,398205,fwd
GPSC3,398205,400027,fwd
GPSC3,400027,401773,fwd
GPSC3,401773,403547,fwd
GPSC3,403547,405332,fwd
GPSC3,405332,407129,fwd
GPSC3,407129,408985,fwd
GPSC3,408985,410873,fwd
GPSC3,410873,412705,fwd
GPSC3,412705,414449,fwd
GPSC3,414449,416464,fwd
GPSC3,416464,418232,fwd
GPSC3,418232,420109,fwd
GPSC3,420109,421885,fwd
GPSC3,421885,423803,fwd
GPSC3,423803,425602,fwd
GPSC3,425602,427420,fwd
GPSC3,427420,429247,fwd
GPSC3,429247,431112,fwd
GPSC3,431112,432960,fwd
GPSC3,438359,440121,fwd
GPSC3,440121,441948,fwd
GPSC3,445386,445411,fwd
GPSC3,455170,456950,fwd
GPSC3,456950,458746,fwd
GPSC3,458746,460451,fwd
GPSC3,460451,462199,fwd
GPSC3,462199,464065,fwd
GPSC3,464065,465834,fwd
GPSC3,465834,467566,fwd
GPSC3,467566,469365,fwd
GPSC3,469365,471226,fwd
GPSC3,471226,473013,fwd
GPSC3,473013,474756,fwd
GPSC3,474756,476589,fwd
GPSC3,476589,478378,fwd
GPSC3,478378,480163,fwd
GPSC3,480163,481942,fwd
GPSC3,481942,483783,fwd
GPSC3,483783,485652,fwd
GPSC3,485652,487388,fwd
GPSC3,487388,489174,fwd
GPSC3,489174,491026,fwd
GPSC3,491026,492771,fwd
GPSC3,496168,498022,fwd
GPSC3,501569,503071,fwd
GPSC3,503071,504801,fwd
GPSC3,507329,509145,fwd
GPSC3,509145,510853,fwd
GPSC3,510853,512619,fwd
GPSC3,512619,514512,fwd
GPSC3,514512,516209,fwd
GPSC3,516209,517946,fwd
GPSC3,517946,519830,fwd
GPSC3,519830,521522,fwd
GPSC3,521522,522977,fwd
GPSC3,522977,524769,fwd
GPSC3,524769,526492,fwd
GPSC3,531288,533078,fwd
GPSC3,536633,538540,fwd
GPSC3,538540,540258,fwd
GPSC3,540258,542129,fwd
GPSC3,542129,543911,fwd
GPSC3,543911,545591,fwd
GPSC3,545591,547422,fwd
GPSC3,547422,549288,fwd
GPSC3,549288,551141,fwd
GPSC3,551141,552950,fwd
GPSC3,552950,554721,fwd
GPSC3,558300,560026,fwd
GPSC3,560026,561943,fwd
GPSC3,561943,563649,fwd
GPSC3,563649,565494,fwd
GPSC3,565494,567328,fwd
GPSC3,570868,572704,fwd
GPSC3,572704,574487,fwd
GPSC3,578038,579824,fwd
GPSC3,579824,581597,fwd
GPSC3,584430,584455,fwd
GPSC3,587104,589104,fwd
GPSC3,589104,590937,fwd
GPSC3,590937,592679,fwd
GPSC3,592679,594480,fwd
GPSC3,598104,599904,fwd
GPSC3,599904,601684,fwd
GPSC3,601684,603412,fwd
GPSC3,603412,605233,fwd
GPSC3,605233,607077,fwd
GPSC3,607077,608900,fwd
GPSC3,608900,610705,fwd
GPSC3,614180,616018,fwd
GPSC3,616018,617776,fwd
GPSC3,617776,619547,fwd
GPSC3,619547,621368,fwd
GPSC3,621368,623180,fwd
GPSC3,630578,632353,fwd
GPSC3,632353,634230,fwd
GPSC3,634230,636041,fwd
GPSC3,636041,637768,fwd
GPSC3,637768,639557,fwd
GPSC3,639557,641216,fwd
GPSC3,641216,642893,fwd
GPSC3,642893,644734,fwd
GPSC3,644734,646507,fwd
GPSC3,649927,651770,fwd
GPSC3,651770,653447,fwd
GPSC3,653447,654979,fwd
GPSC3,654979,656808,fwd
GPSC3,656808,658618,fwd
GPSC3,658618,660448,fwd
GPSC3,663781,665658,fwd
GPSC3,665658,667468,fwd
GPSC3,667468,669275,fwd
GPSC3,669275,671017,fwd
GPSC3,671017,672812,fwd
GPSC3,672812,674671,fwd
GPSC3,674671,676440,fwd
GPSC3,676440,678165,fwd
GPSC3,682114,683944,fwd
GPSC3,683944,685828,fwd
GPSC3,685828,687596,fwd
GPSC3,687596,689393,fwd
GPSC3,689393,691146,fwd
GPSC3,691146,693035,fwd
GPSC3,693035,694801,fwd
GPSC3,694801,696595,fwd
GPSC3,696595,698477,fwd
GPSC3,698477,700162,fwd
GPSC3,700162,701920,fwd
GPSC3,701920,703756,fwd
GPSC3,703756,705526,fwd
GPSC3,705526,707348,fwd
GPSC3,707348,709231,fwd
GPSC3,709231,711007,fwd
GPSC3,714487,716312,fwd
GPSC3,716312,718203,fwd
GPSC3,718203,720011,fwd
GPSC3,720011,721727,fwd
GPSC3,721727,723621,fwd
GPSC3,723621,725429,fwd
GPSC3,725429,727185,fwd
GPSC3,727185,729019,fwd
GPSC3,729019,730867,fwd
GPSC3,733692,735513,fwd
GPSC3,735513,737250,fwd
GPSC3,737250,739024,fwd
GPSC3,739024,740846,fwd
GPSC3,740846,742527,fwd
GPSC3,742527,744388,fwd
GPSC3,744388,746130,fwd
GPSC3,746130,747977,fwd
GPSC3,747977,749824,fwd
GPSC3,749824,751152,fwd
GPSC3,753438,755310,fwd
GPSC3,755310,757360,fwd
GPSC3,757360,759181,fwd
GPSC3,759181,761041,fwd
GPSC3,765790,767522,fwd
GPSC3,767522,769373,fwd
GPSC3,769373,771139,fwd
GPSC3,771139,773028,fwd
GPSC3,773028,774859,fwd
GPSC3,774859,776286,fwd
GPSC3,776286,777059,fwd
GPSC3,777059,778769,fwd
GPSC3,778769,780625,fwd
GPSC3,780625,782400,fwd
GPSC3,782400,784249,fwd
GPSC3,784249,785999,fwd
GPSC3,785999,787790,fwd
GPSC3,787790,789751,fwd
GPSC3,789751,791341,fwd
GPSC3,791341,793214,fwd
GPSC3,793214,795032,fwd
GPSC3,795032,796901,fwd
GPSC3,796901,798722,fwd
GPSC3,798722,800521,fwd
GPSC3,800521,802257,fwd
GPSC3,805799,807651,fwd
GPSC3,814510,816314,fwd
GPSC3,816314,818219,fwd
GPSC3,873168,874879,fwd
GPSC3,874879,876232,fwd
GPSC3,876232,878019,fwd
GPSC3,878019,879826,fwd
GPSC3,879826,881735,fwd
GPSC3,881735,883497,fwd
GPSC3,883497,885326,fwd
GPSC3,885326,887041,fwd
GPSC3,890527,892321,fwd
GPSC3,895722,897587,fwd
GPSC3,897587,899419,fwd
GPSC3,899419,901195,fwd
GPSC3,901195,902938,fwd
GPSC3,907114,907137,fwd
GPSC3,910588,912250,fwd
GPSC3,915903,917646,fwd
GPSC3,917646,919563,fwd
GPSC3,919563,921353,fwd
GPSC3,921353,923052,fwd
GPSC3,928505,930291,fwd
GPSC3,933836,935668,fwd
GPSC3,935668,937516,fwd
GPSC3,940977,942773,fwd
GPSC3,942773,944604,fwd
GPSC3,944604,946326,fwd
GPSC3,946326,948121,fwd
GPSC3,948121,949910,fwd
GPSC3,949910,951745,fwd
GPSC3,951745,953559,fwd
GPSC3,953559,955380,fwd
GPSC3,955380,957153,fwd
GPSC3,957153,958896,fwd
GPSC3,958896,960717,fwd
GPSC3,960717,962427,fwd
GPSC3,962427,964249,fwd
GPSC3,964249,965972,fwd
GPSC3,965972,967770,fwd
GPSC3,967770,969564,fwd
GPSC3,969564,971360,fwd
GPSC3,971360,973163,fwd
GPSC3,973163,974891,fwd
GPSC3,974891,976702,fwd
GPSC3,976702,978477,fwd
GPSC3,978477,980259,fwd
GPSC3,980259,981374,fwd
GPSC3,981374,983101,fwd
GPSC3,983101,984904,fwd
GPSC3,984904,986649,fwd
GPSC3,986649,988372,fwd
GPSC3,988372,990089,fwd
GPSC3,990089,991932,fwd
GPSC3,991932,993822,fwd
GPSC3,993822,995686,fwd
GPSC3,995686,997446,fwd
GPSC3,997446,998902,fwd
GPSC3,1004212,1006009,fwd
GPSC3,1006009,1007953,fwd
GPSC3,1007953,1009742,fwd
GPSC3,1009742,1011480,fwd
GPSC3,1011480,1013269,fwd
GPSC3,1013269,1015145,fwd
GPSC3,1015145,1016974,fwd
GPSC3,1016974,1018679,fwd
GPSC3,1018679,1020516,fwd
GPSC3,1020516,1022253,fwd
GPSC3,1022253,1024079,fwd
GPSC3,1024079,1025692,fwd
GPSC3,1025692,1027445,fwd
GPSC3,1027445,1029356,fwd
GPSC3,1029356,1031144,fwd
GPSC3,1031144,1032883,fwd
GPSC3,1032883,1034578,fwd
GPSC3,1034578,1036437,fwd
GPSC3,1036437,1038218,fwd
GPSC3,1038218,1039971,fwd
GPSC3,1039971,1041745,fwd
GPSC3,1045372,1047120,fwd
GPSC3,1047120,1048979,fwd
GPSC3,1048979,1050762,fwd
GPSC3,1050762,1052514,fwd
GPSC3,1052514,1054280,fwd
GPSC3,1054280,1056196,fwd
GPSC3,1056196,1057958,fwd
GPSC3,1057958,1059823,fwd
GPSC3,1059823,1061635,fwd
GPSC3,1061635,1063294,fwd
GPSC3,1063294,1065104,fwd
GPSC3,1065104,1066835,fwd
GPSC3,1066835,1068589,fwd
GPSC3,1071670,1073536,fwd
GPSC3,1073536,1075331,fwd
GPSC3,1075331,1077138,fwd
GPSC3,1091464,1093304,fwd
GPSC3,1093304,1095067,fwd
GPSC3,1095067,1096878,fwd
GPSC3,1096878,1098752,fwd
GPSC3,1104414,1106117,fwd
GPSC3,1106117,1107911,fwd
GPSC3,1107911,1109615,fwd
GPSC3,1109615,1111332,fwd
GPSC3,1111332,1113121,fwd
GPSC3,1113121,1114983,fwd
GPSC3,1114983,1116778,fwd
GPSC3,1120986,1122982,fwd
GPSC3,1122982,1124855,fwd
GPSC3,1133013,1134888,fwd
GPSC3,1134888,1136591,fwd
GPSC3,1136591,1138231,fwd
GPSC3,1144851,1146629,fwd
GPSC3,1146629,1148400,fwd
GPSC3,1148400,1150195,fwd
GPSC3,1150195,1151901,fwd
GPSC3,1151901,1153757,fwd
GPSC3,1157316,1157338,fwd
GPSC3,1160966,1162841,fwd
GPSC3,1162841,1164701,fwd
GPSC3,1164701,1166469,fwd
GPSC3,1166469,1168238,fwd
GPSC3,1168238,1170020,fwd
GPSC3,1170020,1171874,fwd
GPSC3,1176852,1178650,fwd
GPSC3,1178650,1180264,fwd
GPSC3,1180264,1182087,fwd
GPSC3,1182087,1183851,fwd
GPSC3,1183851,1185673,fwd
GPSC3,1185673,1187366,fwd
GPSC3,1187366,1189194,fwd
GPSC3,1189194,1191007,fwd
GPSC3,1191007,1192936,fwd
GPSC3,1192936,1194750,fwd
GPSC3,1194750,1196542,fwd
GPSC3,1196542,1198185,fwd
GPSC3,1198185,1199963,fwd
GPSC3,1199963,1201751,fwd
GPSC3,1201751,1203578,fwd
GPSC3,1203578,1205427,fwd
GPSC3,1205427,1207140,fwd
GPSC3,1210757,1212621,fwd
GPSC3,1212621,1214381,fwd
GPSC3,1217707,1219558,fwd
GPSC3,1219558,1221381,fwd
GPSC3,1221381,1223023,fwd
GPSC3,1223023,1224869,fwd
GPSC3,1227910,1229727,fwd
GPSC3,1229727,1231494,fwd
GPSC3,1231494,1233141,fwd
GPSC3,1233141,1234941,fwd
GPSC3,1234941,1236759,fwd
GPSC3,1236759,1238518,fwd
GPSC3,1238518,1240395,fwd
GPSC3,1240395,1242166,fwd
GPSC3,1242166,1243895,fwd
GPSC3,1243895,1245551,fwd
GPSC3,1245551,1247234,fwd
GPSC3,1247234,1249038,fwd
GPSC3,1249038,1250769,fwd
GPSC3,1259267,1260020,fwd
GPSC3,1262273,1262297,fwd
GPSC3,1265293,1267031,fwd
GPSC3,1287125,1287147,fwd
GPSC3,1289990,1290014,fwd
GPSC3,1290014,1292173,fwd
GPSC3,1292173,1293922,fwd
GPSC3,1299547,1299570,fwd
GPSC3,1303140,1304932,fwd
GPSC3,1304932,1306742,fwd
GPSC3,1306742,1308551,fwd
GPSC3,1308551,1310333,fwd
GPSC3,1310333,1312193,fwd
GPSC3,1312193,1314056,fwd
GPSC3,1314056,1315851,fwd
GPSC3,1315851,1317672,fwd
GPSC3,1317672,1319558,fwd
GPSC3,1319558,1321368,fwd
GPSC3,1321368,1323109,fwd
GPSC3,1323109,1324918,fwd
GPSC3,1324918,1326731,fwd
GPSC3,1326731,1328522,fwd
GPSC3,1328522,1330182,fwd
GPSC3,1330182,1331984,fwd
GPSC3,1335456,1337363,fwd
GPSC3,1340021,1341778,fwd
GPSC3,1341778,1343702,fwd
GPSC3,1343702,1345429,fwd
GPSC3,1345429,1347193,fwd
GPSC3,1347193,1348976,fwd
GPSC3,1348976,1350894,fwd
GPSC3,1350894,1352673,fwd
GPSC3,1352673,1354450,fwd
GPSC3,1354450,1356278,fwd
GPSC3,1356278,1358095,fwd
GPSC3,1358095,1359917,fwd
GPSC3,1359917,1361723,fwd
GPSC3,1361723,1363570,fwd
GPSC3,1363570,1365105,fwd
GPSC3,1365105,1366821,fwd
GPSC3,1370322,1371845,fwd
GPSC3,1374475,1375437,fwd
GPSC3,1375437,1377554,fwd
GPSC3,1377554,1379054,fwd
GPSC3,1379054,1380788,fwd
GPSC3,1380788,1382499,fwd
GPSC3,1382499,1384108,fwd
GPSC3,1384108,1385857,fwd
GPSC3,1385857,1387857,fwd
GPSC3,1387857,1389637,fwd
GPSC3,1389637,1391392,fwd
GPSC3,1391392,1393122,fwd
GPSC3,1393122,1394962,fwd
GPSC3,1394962,1396845,fwd
GPSC3,1396845,1398545,fwd
GPSC3,1398545,1400369,fwd
GPSC3,1400369,1402104,fwd
GPSC3,1402104,1403866,fwd
GPSC3,1403866,1405584,fwd
GPSC3,1405584,1407287,fwd
GPSC3,1407287,1409122,fwd
GPSC3,1409122,1410877,fwd
GPSC3,1410877,1412655,fwd
GPSC3,1412655,1414290,fwd
GPSC3,1414290,1416030,fwd
GPSC3,1416030,1417846,fwd
GPSC3,1417846,1419495,fwd
GPSC3,1419495,1421333,fwd
GPSC3,1421333,1422934,fwd
GPSC3,1425965,1427595,fwd
GPSC3,1427595,1429394,fwd
GPSC3,1429394,1431150,fwd
GPSC3,1431150,1432923,fwd
GPSC3,1432923,1434790,fwd
GPSC3,1434790,1436459,fwd
GPSC3,1436459,1438360,fwd
GPSC3,1438360,1440209,fwd
GPSC3,1440209,1442042,fwd
GPSC3,1442042,1443809,fwd
GPSC3,1443809,1445624,fwd
GPSC3,1445624,1447365,fwd
GPSC3,1447365,1449176,fwd
GPSC3,1449176,1450969,fwd
GPSC3,1450969,1452710,fwd
GPSC3,1452710,1454595,fwd
GPSC3,1454595,1456369,fwd
GPSC3,1456369,1458237,fwd
GPSC3,1458237,1459629,fwd
GPSC3,1459629,1461543,fwd
GPSC3,1461543,1463336,fwd
GPSC3,1463336,1465074,fwd
GPSC3,1465074,1466898,fwd
GPSC3,1466898,1468664,fwd
GPSC3,1468664,1470453,fwd
GPSC3,1470453,1472290,fwd
GPSC3,1472290,1474091,fwd
GPSC3,1474091,1475752,fwd
GPSC3,1475752,1477508,fwd
GPSC3,1477508,1479349,fwd
GPSC3,1479349,1481189,fwd
GPSC3,1481189,1482979,fwd
GPSC3,1482979,1484879,fwd
GPSC3,1484879,1486583,fwd
GPSC3,1486583,1488373,fwd
GPSC3,1488373,1490187,fwd
GPSC3,1490187,1491924,fwd
GPSC3,1491924,1493765,fwd
GPSC3,1493765,1495488,fwd
GPSC3,1495488,1497385,fwd
GPSC3,1497385,1499087,fwd
GPSC3,1499087,1500866,fwd
GPSC3,1500866,1502795,fwd
GPSC3,1502795,1504670,fwd
GPSC3,1504670,1506462,fwd
GPSC3,1506462,1508325,fwd
GPSC3,1508325,1510078,fwd
GPSC3,1513190,1514934,fwd
GPSC3,1514934,1516729,fwd
GPSC3,1516729,1518523,fwd
GPSC3,1518523,1520214,fwd
GPSC3,1520214,1522062,fwd
GPSC3,1522062,1523868,fwd
GPSC3,1527444,1529305,fwd
GPSC3,1532872,1533446,fwd
GPSC3,1533446,1535198,fwd
GPSC3,1535198,1536897,fwd
GPSC3,1536897,1538712,fwd
GPSC3,1538712,1540481,fwd
GPSC3,1540481,1542281,fwd
GPSC3,1542281,1544061,fwd
GPSC3,1544061,1545834,fwd
GPSC3,1545834,1547606,fwd
GPSC3,1547606,1549380,fwd
GPSC3,1549380,1551201,fwd
GPSC3,1551201,1552993,fwd
GPSC3,1552993,1554756,fwd
GPSC3,1554756,1556623,fwd
GPSC3,1556623,1558470,fwd
GPSC3,1558470,1560156,fwd
GPSC3,1560156,1562055,fwd
GPSC3,1562055,1563728,fwd
GPSC3,1563728,1565217,fwd
GPSC3,1565217,1566991,fwd
GPSC3,1566991,1568786,fwd
GPSC3,1572347,1574125,fwd
GPSC3,1574125,1575849,fwd
GPSC3,1575849,1577757,fwd
GPSC3,1577757,1579504,fwd
GPSC3,1579504,1581265,fwd
GPSC3,1581265,1583062,fwd
GPSC3,1583062,1584912,fwd
GPSC3,1584912,1586654,fwd
GPSC3,1586654,1588258,fwd
GPSC3,1588258,1590056,fwd
GPSC3,1590056,1591789,fwd
GPSC3,1591789,1593612,fwd
GPSC3,1593612,1595357,fwd
GPSC3,1595357,1597071,fwd
GPSC3,1599832,1601524,fwd
GPSC3,1601524,1603354,fwd
GPSC3,1603354,1604875,fwd
GPSC3,1604875,1606586,fwd
GPSC3,1606586,1608672,fwd
GPSC3,1608672,1610551,fwd
GPSC3,1610551,1612392,fwd
GPSC3,1612392,1614175,fwd
GPSC3,1614175,1615923,fwd
GPSC3,1615923,1617652,fwd
GPSC3,1617652,1619504,fwd
GPSC3,1619504,1621319,fwd
GPSC3,1621319,1623130,fwd
GPSC3,1623130,1624929,fwd
GPSC3,1624929,1626755,fwd
GPSC3,1626755,1628550,fwd
GPSC3,1628550,1630269,fwd
GPSC3,1630269,1632058,fwd
GPSC3,1632058,1633863,fwd
GPSC3,1633863,1635674,fwd
GPSC3,1635674,1637500,fwd
GPSC3,1637500,1639361,fwd
GPSC3,1639361,1641307,fwd
GPSC3,1641307,1642964,fwd
GPSC3,1642964,1644762,fwd
GPSC3,1644762,1646519,fwd
GPSC3,1646519,1648277,fwd
GPSC3,1648277,1650109,fwd
GPSC3,1650109,1651786,fwd
GPSC3,1655600,1657367,fwd
GPSC3,1657367,1659169,fwd
GPSC3,1659169,1661083,fwd
GPSC3,1661083,1662853,fwd
GPSC3,1666248,1666307,fwd
GPSC3,1672562,1672582,fwd
GPSC3,1676081,1677665,fwd
GPSC3,1681850,1683701,fwd
GPSC3,1683701,1685504,fwd
GPSC3,1685504,1687064,fwd
GPSC3,1687064,1688890,fwd
GPSC3,1688890,1690700,fwd
GPSC3,1690700,1692484,fwd
GPSC3,1692484,1694352,fwd
GPSC3,1694352,1695945,fwd
GPSC3,1695945,1697754,fwd
GPSC3,1697754,1699575,fwd
GPSC3,1699575,1701424,fwd
GPSC3,1701424,1703059,fwd
GPSC3,1706648,1708558,fwd
GPSC3,1708558,1710359,fwd
GPSC3,1710359,1712031,fwd
GPSC3,1712031,1713745,fwd
GPSC3,1713745,1715270,fwd
GPSC3,1715270,1717072,fwd
GPSC3,1717072,1718879,fwd
GPSC3,1723869,1725709,fwd
GPSC3,1725709,1727448,fwd
GPSC3,1727448,1729214,fwd
GPSC3,1729214,1731036,fwd
GPSC3,1731036,1732434,fwd
GPSC3,1735987,1736008,fwd
GPSC3,1740800,1742678,fwd
GPSC3,1742678,1744407,fwd
GPSC3,1744407,1746185,fwd
GPSC3,1746185,1747987,fwd
GPSC3,1747987,1749762,fwd
GPSC3,1749762,1751566,fwd
GPSC3,1751566,1753303,fwd
GPSC3,1753303,1754948,fwd
GPSC3,1754948,1756773,fwd
GPSC3,1756773,1758584,fwd
GPSC3,1758584,1760300,fwd
GPSC3,1760300,1762180,fwd
GPSC3,1762180,1763986,fwd
GPSC3,1763986,1765720,fwd
GPSC3,1769338,1769362,fwd
GPSC3,1774502,1776340,fwd
GPSC3,1776340,1777963,fwd
GPSC3,1777963,1779798,fwd
GPSC3,1779798,1781574,fwd
GPSC3,1781574,1783253,fwd
GPSC3,1783253,1785020,fwd
GPSC3,1785020,1786866,fwd
GPSC3,1786866,1788653,fwd
GPSC3,1788653,1790416,fwd
GPSC3,1790416,1792244,fwd
GPSC3,1794653,1796566,fwd
GPSC3,1798780,1800342,fwd
GPSC3,1800342,1801950,fwd
GPSC3,1805597,1805619,fwd
GPSC3,1809209,1811120,fwd
GPSC3,1811120,1812977,fwd
GPSC3,1812977,1814737,fwd
GPSC3,1814737,1816500,fwd
GPSC3,1816500,1818205,fwd
GPSC3,1818205,1820066,fwd
GPSC3,1820066,1822066,fwd
GPSC3,1822066,1823858,fwd
GPSC3,1823858,1825761,fwd
GPSC3,1825761,1827471,fwd
GPSC3,1827471,1829262,fwd
GPSC3,1829262,1831114,fwd
GPSC3,1831114,1832940,fwd
GPSC3,1832940,1834171,fwd
GPSC3,1834171,1836001,fwd
GPSC3,1836001,1837758,fwd
GPSC3,1837758,1839422,fwd
GPSC3,1839422,1841151,fwd
GPSC3,1841151,1843027,fwd
GPSC3,1843027,1844725,fwd
GPSC3,1844725,1846606,fwd
GPSC3,1846606,1848374,fwd
GPSC3,1848374,1850233,fwd
GPSC3,1850233,1851983,fwd
GPSC3,1851983,1853791,fwd
GPSC3,1853791,1855577,fwd
GPSC3,1855577,1857307,fwd
GPSC3,1857307,1858908,fwd
GPSC3,1858908,1860743,fwd
GPSC3,1860743,1862509,fwd
GPSC3,1862509,1864223,fwd
GPSC3,1864223,1866021,fwd
GPSC3,1866021,1867835,fwd
GPSC3,1870482,1872320,fwd
GPSC3,1872320,1874201,fwd
GPSC3,1874201,1875934,fwd
GPSC3,1875934,1877706,fwd
GPSC3,1881193,1883043,fwd
GPSC3,1883043,1884913,fwd
GPSC3,1884913,1886771,fwd
GPSC3,1886771,1887742,fwd
GPSC3,1891401,1891608,fwd
GPSC3,1895100,1896801,fwd
GPSC3,1900130,1901865,fwd
GPSC3,1901865,1903601,fwd
GPSC3,1903601,1905422,fwd
GPSC3,1905422,1907258,fwd
GPSC3,1907258,1909075,fwd
GPSC3,1909075,1910865,fwd
GPSC3,1910865,1912581,fwd
GPSC3,1912581,1914397,fwd
GPSC3,1914397,1916106,fwd
GPSC3,1916106,1917889,fwd
GPSC3,1917889,1919655,fwd
GPSC3,1919655,1921422,fwd
GPSC3,1921422,1923145,fwd
GPSC3,1923145,1924950,fwd
GPSC3,1924950,1926618,fwd
GPSC3,1926618,1928430,fwd
GPSC3,1928430,1930088,fwd
GPSC3,1930088,1931725,fwd
GPSC3,1931725,1933611,fwd
GPSC3,1933611,1935398,fwd
GPSC3,1935398,1937219,fwd
GPSC3,1937219,1939065,fwd
GPSC3,1939065,1940890,fwd
GPSC3,1940890,1942666,fwd
GPSC3,1947163,1949020,fwd
GPSC3,1952567,1954308,fwd
GPSC3,1954308,1956091,fwd
GPSC3,1956091,1957896,fwd
GPSC3,1957896,1959673,fwd
GPSC3,1959673,1961482,fwd
GPSC3,1961482,1963221,fwd
GPSC3,1963221,1965022,fwd
GPSC3,1965022,1966743,fwd
GPSC3,1970127,1971871,fwd
GPSC3,1971871,1973713,fwd
GPSC3,1973713,1975489,fwd
GPSC3,1975489,1977098,fwd
GPSC3,1980666,1982478,fwd
GPSC3,1982478,1984296,fwd
GPSC3,1984296,1986024,fwd
GPSC3,1986024,1987688,fwd
GPSC3,1987688,1989454,fwd
GPSC3,1989454,1990947,fwd
GPSC3,1994161,1996019,fwd
