sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-CS00178,1305,Streptococcus,Streptococcus sanguinis,,3910,1081.06,,2480,685.688,
Yale-CS00178,1313,Streptococcus,Streptococcus pneumoniae,,286259,79146.9,,554986,153446,
Yale-CS00178,46124,Granulicatella,Granulicatella adiacens,,162754,44999.4,,30,8.2946,
Yale-CS00178,257758,Streptococcus,Streptococcus pseudopneumoniae,,34894,9647.74,,110128,30449,
Yale-CS00178,1759399,Streptococcus,Streptococcus sp. A12,,125243,34628.1,,4869,1346.22,
Yale-CS00178,2382163,Streptococcus,Streptococcus koreensis,,11521,3185.41,,266,73.5455,
Yale-CS00178,2576376,Streptococcus,Streptococcus sp. 1643,,1892,523.113,,5166,1428.33,
Yale-CS00178,38304,Corynebacterium,Corynebacterium tuberculostearicum,,1,0.2765,,0,0,
Yale-CS00178,113107,Streptococcus,Streptococcus australis,,36559,10108.1,,18792,5195.74,
Yale-CS00178,39777,Veillonella,Veillonella atypica,,20,5.5297,,1,0.2765,
Yale-CS00178,1307,Streptococcus,Streptococcus suis,,15183,4197.9,,10025,2771.78,
Yale-CS00178,1177574,Prevotella,Prevotella jejuni,,36,9.9535,,8,2.2119,
Yale-CS00178,28132,Prevotella,Prevotella melaninogenica,,616,170.316,,202,55.8504,
Yale-CS00178,78535,Streptococcus,Streptococcus viridans,,24759,6845.54,,25,6.9122,
Yale-CS00178,1419814,Streptococcus,Streptococcus sp. VT 162,,5254,1452.66,,226,62.4861,
Yale-CS00178,2832643,,Caudoviricetes sp.,,2870,793.518,,5448,1506.3,
Yale-CS00182,2682456,Veillonella,Veillonella nakazawae,,65,16.9034,,4,1.0402,
Yale-CS00182,2819619,Streptococcus,Streptococcus toyakuensis,,8351,2171.69,,829,215.583,
Yale-CS00182,1305,Streptococcus,Streptococcus sanguinis,,36866,9587.06,,9429,2452.03,
Yale-CS00182,712624,Streptococcus,Streptococcus sp. oral taxon 064,,9165,2383.37,,198,51.4902,
Yale-CS00182,712633,Streptococcus,Streptococcus sp. oral taxon 431,,111965,29116.7,,7246,1884.33,
Yale-CS00182,47878,Pseudomonas,Pseudomonas azotoformans,,2,0.5201,,0,0,
Yale-CS00182,1433513,Streptococcus,Streptococcus gwangjuense,,146445,38083.3,,2045,531.806,
Yale-CS00182,1177574,Prevotella,Prevotella jejuni,,1110,288.657,,110,28.6057,
Yale-CS00182,1303,Streptococcus,Streptococcus oralis,,186479,48494.2,,133270,34657.1,
Yale-CS00182,15368,Brachypodium,Brachypodium distachyon,,0,0,,1,0.2601,
Yale-CS00182,78535,Streptococcus,Streptococcus viridans,,1095,284.757,,1,0.2601,
Yale-CS00182,2598453,Streptococcus,Streptococcus sp. 116-D4,,38204,9935.01,,5998,1559.79,
Yale-CS00182,273384,Brevibacterium,Brevibacterium aurantiacum,,3,0.7802,,0,0,
Yale-CS00182,1313,Streptococcus,Streptococcus pneumoniae,,355490,92445.7,,684067,177893,
Yale-CS00182,28037,Streptococcus,Streptococcus mitis,,1213373,315540,,576711,149975,
Yale-CS00182,2598457,Streptococcus,Streptococcus sp. KS 6,,28,7.2815,,0,0,
Yale-CS00182,4565,Triticum,Triticum aestivum,,1104,287.097,,449,116.763,
Yale-CS00182,155900,,uncultured organism,,4091,1063.87,,0,0,
Yale-CS00182,1307,Streptococcus,Streptococcus suis,,4206,1093.78,,54819,14255.8,
Yale-CS00182,722659,Cabera,Cabera pusaria,,2,0.5201,,0,0,
Yale-CS00182,2047,Rothia,Rothia dentocariosa,,33656,8752.3,,26642,6928.29,
Yale-CS00182,2576376,Streptococcus,Streptococcus sp. 1643,,4048,1052.69,,123,31.9863,
Yale-CS00182,488,Neisseria,Neisseria mucosa,,1930,501.9,,3453,897.958,
Yale-CS00182,1308,Streptococcus,Streptococcus thermophilus,,34058,8856.84,,27269,7091.35,
Yale-CS00182,470565,Prevotella,Prevotella histicola,,93,24.1848,,87,22.6245,
Yale-CS00182,2610896,Streptococcus,Streptococcus sp. LPB0220,,76700,19946,,11,2.8606,
Yale-CS00182,28131,Prevotella,Prevotella intermedia,,10,2.6005,,5,1.3003,
Yale-CS00182,729,Haemophilus,Haemophilus parainfluenzae,,257,66.8333,,80,20.8041,
Yale-CS00182,102684,Streptococcus,Streptococcus infantarius,,647,168.253,,9064,2357.11,
Yale-CS00182,1660,Schaalia,Schaalia odontolytica,,31447,8177.84,,23813,6192.61,
Yale-CS00182,1747,Cutibacterium,Cutibacterium acnes,,5,1.3003,,680,176.835,
Yale-CS00182,217203,Achromobacter,Achromobacter spanius,,2,0.5201,,0,0,
Yale-CS00182,1156431,Streptococcus,Streptococcus ilei,,3732,970.513,,3780,982.995,
Yale-CS00182,1343,Streptococcus,Streptococcus vestibularis,,13067,3398.09,,3816,992.357,
Yale-CS00182,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,3,0.7802,
Yale-CS00182,1759399,Streptococcus,Streptococcus sp. A12,,12630,3284.45,,151,39.2678,
Yale-CS00182,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,8111,2109.28,,86,22.3644,
Yale-CS00182,486,Neisseria,Neisseria lactamica,,19,4.941,,22,5.7211,
Yale-CS00182,85698,Achromobacter,Achromobacter xylosoxidans,,0,0,,2,0.5201,
Yale-CS00182,87883,Burkholderia,Burkholderia multivorans,,0,0,,11282,2933.9,
Yale-CS00182,1304,Streptococcus,Streptococcus salivarius,,331026,86083.8,,18840,4899.37,
Yale-CS00182,1282,Staphylococcus,Staphylococcus epidermidis,,1,0.2601,,43,11.1822,
Yale-CS00182,1318,Streptococcus,Streptococcus parasanguinis,,79279,20616.6,,81760,21261.8,
Yale-CS00182,4522,Lolium,Lolium perenne,,0,0,,6,1.5603,
Yale-CS00182,28449,Neisseria,Neisseria subflava,,1165,302.96,,799,207.781,
Yale-CS00182,46124,Granulicatella,Granulicatella adiacens,,88745,23078.3,,23,5.9812,
Yale-CS00182,257758,Streptococcus,Streptococcus pseudopneumoniae,,73395,19086.5,,84792,22050.3,
Yale-CS00182,712623,Streptococcus,Streptococcus sp. oral taxon 061,,121956,31714.9,,11,2.8606,
Yale-CS00182,4513,Hordeum,Hordeum vulgare,,4,1.0402,,50,13.0026,
Yale-CS00182,113107,Streptococcus,Streptococcus australis,,43057,11197,,4938,1284.13,
Yale-CS00182,391953,Aquincola,Aquincola tertiaricarbonis,,6,1.5603,,0,0,
Yale-CS00182,2832643,,Caudoviricetes sp.,,2645,687.836,,21292,5537.02,
Yale-CS00182,39777,Veillonella,Veillonella atypica,,472,122.744,,243,63.1925,
Yale-CS00182,1419814,Streptococcus,Streptococcus sp. VT 162,,5437,1413.9,,436,113.382,
Yale-CS00182,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,2590,673.534,
Yale-CS00182,1902136,Streptococcus,Streptococcus sp. NPS 308,,6750,1755.35,,741,192.698,
Yale-CS00182,32002,Achromobacter,Achromobacter denitrificans,,2,0.5201,,0,0,
Yale-CS00182,43675,Rothia,Rothia mucilaginosa,,35193,9152,,9796,2547.47,
Yale-CS00182,77133,,uncultured bacterium,,47995,12481.2,,4746,1234.2,
Yale-CS00182,2382163,Streptococcus,Streptococcus koreensis,,6351,1651.59,,131,34.0668,
Yale-CS00182,44008,Enterococcus,Enterococcus cecorum,,146,37.9675,,2,0.5201,
Yale-CS00182,28132,Prevotella,Prevotella melaninogenica,,1042,270.974,,220,57.2114,
Yale-CS00182,712122,Actinomyces,Actinomyces sp. oral taxon 414,,37,9.6219,,9,2.3405,
Yale-CS00182,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,2522,655.85,,8,2.0804,
Yale-CS00184,722659,Cabera,Cabera pusaria,,44,8.1517,,0,0,
Yale-CS00184,2282475,Achromobacter,Achromobacter sp. B7,,9,1.6674,,0,0,
Yale-CS00184,1283,Staphylococcus,Staphylococcus haemolyticus,,25,4.6317,,1,0.1853,
Yale-CS00184,1313,Streptococcus,Streptococcus pneumoniae,,78003,14451.3,,6,1.1116,
Yale-CS00184,748215,Sesia,Sesia apiformis,,5,0.9263,,0,0,
Yale-CS00184,1747,Cutibacterium,Cutibacterium acnes,,14,2.5937,,14,2.5937,
Yale-CS00184,7038,Bemisia,Bemisia tabaci,,3,0.5558,,0,0,
Yale-CS00184,1419814,Streptococcus,Streptococcus sp. VT 162,,2926,542.089,,0,0,
Yale-CS00184,2610896,Streptococcus,Streptococcus sp. LPB0220,,2,0.3705,,0,0,
Yale-CS00184,1318,Streptococcus,Streptococcus parasanguinis,,0,0,,1,0.1853,
Yale-CS00184,28037,Streptococcus,Streptococcus mitis,,3,0.5558,,1,0.1853,
Yale-CS00184,1308,Streptococcus,Streptococcus thermophilus,,215,39.8322,,0,0,
Yale-CS00184,38304,Corynebacterium,Corynebacterium tuberculostearicum,,69,12.7834,,17,3.1495,
Yale-CS00184,1979527,Corynebacterium,Corynebacterium kefirresidentii,,48,8.8928,,37,6.8549,
Yale-CS00184,1304,Streptococcus,Streptococcus salivarius,,3,0.5558,,212,39.2764,
Yale-CS00184,1353891,Achromobacter,Achromobacter deleyi,,6,1.1116,,0,0,
Yale-CS00184,2832643,,Caudoviricetes sp.,,0,0,,1,0.1853,
Yale-CS00184,1303,Streptococcus,Streptococcus oralis,,8,1.4821,,1,0.1853,
Yale-CS00184,1282,Staphylococcus,Staphylococcus epidermidis,,10,1.8527,,2,0.3705,
Yale-CS00184,77133,,uncultured bacterium,,122,22.6025,,0,0,
Yale-CS00184,85698,Achromobacter,Achromobacter xylosoxidans,,12,2.2232,,1,0.1853,
Yale-CS00184,155900,,uncultured organism,,3,0.5558,,0,0,
Yale-CS00184,1143063,Lochmaea,Lochmaea crataegi,,1,0.1853,,0,0,
Yale-CS00184,712624,Streptococcus,Streptococcus sp. oral taxon 064,,1,0.1853,,0,0,
Yale-CS00184,1353889,Achromobacter,Achromobacter pestifer,,10,1.8527,,5,0.9263,
Yale-CS00184,32002,Achromobacter,Achromobacter denitrificans,,5,0.9263,,0,0,
Yale-CS00184,217203,Achromobacter,Achromobacter spanius,,17,3.1495,,0,0,
Yale-CS00184,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,9,1.6674,,7,1.2969,
Yale-CS00184,1307,Streptococcus,Streptococcus suis,,0,0,,3,0.5558,
Yale-CS00184,47878,Pseudomonas,Pseudomonas azotoformans,,10,1.8527,,2,0.3705,
Yale-CS00187,1433513,Streptococcus,Streptococcus gwangjuense,,94806,19168.9,,4213,851.828,
Yale-CS00187,1303,Streptococcus,Streptococcus oralis,,2204550,445739,,1105354,223492,
Yale-CS00187,2598457,Streptococcus,Streptococcus sp. KS 6,,131,26.4869,,0,0,
Yale-CS00187,1343,Streptococcus,Streptococcus vestibularis,,9145,1849.03,,80957,16368.7,
Yale-CS00187,2610896,Streptococcus,Streptococcus sp. LPB0220,,16541,3344.43,,8,1.6175,
Yale-CS00187,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,848,171.457,,35,7.0767,
Yale-CS00187,2819619,Streptococcus,Streptococcus toyakuensis,,20195,4083.23,,59,11.9292,
Yale-CS00187,28037,Streptococcus,Streptococcus mitis,,583819,118043,,350929,70954.4,
Yale-CS00187,77133,,uncultured bacterium,,240,48.5257,,110,22.2409,
Yale-CS00187,712623,Streptococcus,Streptococcus sp. oral taxon 061,,16794,3395.58,,15,3.0329,
Yale-CS00187,2047,Rothia,Rothia dentocariosa,,16093,3253.85,,16262,3288.02,
Yale-CS00187,29394,Dolosigranulum,Dolosigranulum pigrum,,0,0,,4,0.8088,
Yale-CS00187,102684,Streptococcus,Streptococcus infantarius,,4,0.8088,,4074,823.723,
Yale-CS00187,7038,Bemisia,Bemisia tabaci,,1,0.2022,,0,0,
Yale-CS00187,43675,Rothia,Rothia mucilaginosa,,249275,50401,,118478,23955.1,
Yale-CS00187,46124,Granulicatella,Granulicatella adiacens,,722,145.981,,284,57.422,
Yale-CS00187,113107,Streptococcus,Streptococcus australis,,40907,8271,,6657,1345.98,
Yale-CS00187,1759399,Streptococcus,Streptococcus sp. A12,,1527,308.745,,426,86.1331,
Yale-CS00187,1313,Streptococcus,Streptococcus pneumoniae,,417506,84415.7,,784935,158706,
Yale-CS00187,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,1,0.2022,
Yale-CS00187,1747,Cutibacterium,Cutibacterium acnes,,0,0,,4,0.8088,
Yale-CS00187,87883,Burkholderia,Burkholderia multivorans,,0,0,,68764,13903.4,
Yale-CS00187,257758,Streptococcus,Streptococcus pseudopneumoniae,,35296,7136.51,,53663,10850.1,
Yale-CS00187,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,29466,5957.74,
Yale-CS00187,712633,Streptococcus,Streptococcus sp. oral taxon 431,,15608,3155.79,,383,77.4389,
Yale-CS00187,1304,Streptococcus,Streptococcus salivarius,,182440,36887.6,,64553,13052,
Yale-CS00187,1307,Streptococcus,Streptococcus suis,,79,15.973,,1102,222.814,
Yale-CS00187,1419814,Streptococcus,Streptococcus sp. VT 162,,207638,41982.4,,13070,2642.63,
Yale-CS00187,1308,Streptococcus,Streptococcus thermophilus,,10551,2133.31,,15241,3081.58,
Yale-CS00187,2832643,,Caudoviricetes sp.,,1995,403.37,,2413,487.885,
Yale-CS00187,1282,Staphylococcus,Staphylococcus epidermidis,,1,0.2022,,0,0,
Yale-CS00187,1355,Enterococcus,Enterococcus columbae,,0,0,,3,0.6066,
Yale-CS00187,4932,Saccharomyces,Saccharomyces cerevisiae,,19,3.8416,,8,1.6175,
Yale-CS00187,2598453,Streptococcus,Streptococcus sp. 116-D4,,36155,7310.19,,44113,8919.22,
Yale-CS00187,2682456,Veillonella,Veillonella nakazawae,,19,3.8416,,0,0,
Yale-CS00187,488,Neisseria,Neisseria mucosa,,9,1.8197,,35,7.0767,
Yale-CS00187,1156431,Streptococcus,Streptococcus ilei,,2346,474.338,,35,7.0767,
Yale-CS00187,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,139886,28283.6,,249,50.3454,
Yale-CS00187,1660,Schaalia,Schaalia odontolytica,,75,15.1643,,7,1.4153,
Yale-CS00187,38304,Corynebacterium,Corynebacterium tuberculostearicum,,0,0,,1,0.2022,
Yale-CS00187,44008,Enterococcus,Enterococcus cecorum,,2,0.4044,,9,1.8197,
Yale-CS00187,1902136,Streptococcus,Streptococcus sp. NPS 308,,91300,18460,,40153,8118.55,
Yale-CS00187,28449,Neisseria,Neisseria subflava,,3,0.6066,,4,0.8088,
Yale-CS00187,78535,Streptococcus,Streptococcus viridans,,43,8.6942,,0,0,
Yale-CS00187,2382163,Streptococcus,Streptococcus koreensis,,1715,346.756,,24,4.8526,
Yale-CS00187,729,Haemophilus,Haemophilus parainfluenzae,,0,0,,186,37.6074,
Yale-CS00187,712624,Streptococcus,Streptococcus sp. oral taxon 064,,57885,11703.8,,806,162.965,
Yale-CS00187,1318,Streptococcus,Streptococcus parasanguinis,,7519,1520.27,,22967,4643.7,
Yale-CS00187,155900,,uncultured organism,,6,1.2131,,0,0,
Yale-CS00187,2576376,Streptococcus,Streptococcus sp. 1643,,42077,8507.56,,25691,5194.47,
Yale-CS00187,1305,Streptococcus,Streptococcus sanguinis,,467,94.4229,,4931,997,
Yale-CS00187,38284,Corynebacterium,Corynebacterium accolens,,0,0,,1,0.2022,
Yale-CS00187,39777,Veillonella,Veillonella atypica,,3,0.6066,,4,0.8088,
Yale-CS00181,486,Neisseria,Neisseria lactamica,,7,1.1797,,12,2.0224,
Yale-CS00181,1307,Streptococcus,Streptococcus suis,,7678,1293.99,,77869,13123.4,
Yale-CS00181,2382163,Streptococcus,Streptococcus koreensis,,6900,1162.87,,32,5.393,
Yale-CS00181,1313,Streptococcus,Streptococcus pneumoniae,,245824,41429.3,,390233,65766.8,
Yale-CS00181,28131,Prevotella,Prevotella intermedia,,56,9.4378,,15,2.528,
Yale-CS00181,38304,Corynebacterium,Corynebacterium tuberculostearicum,,1,0.1685,,0,0,
Yale-CS00181,1759399,Streptococcus,Streptococcus sp. A12,,976,164.487,,5,0.8427,
Yale-CS00181,1283,Staphylococcus,Staphylococcus haemolyticus,,1,0.1685,,2,0.3371,
Yale-CS00181,77133,,uncultured bacterium,,218474,36819.9,,69194,11661.4,
Yale-CS00181,87883,Burkholderia,Burkholderia multivorans,,0,0,,237,39.9421,
Yale-CS00181,155900,,uncultured organism,,17746,2990.77,,0,0,
Yale-CS00181,722659,Cabera,Cabera pusaria,,24,4.0448,,0,0,
Yale-CS00181,712633,Streptococcus,Streptococcus sp. oral taxon 431,,1642,276.73,,69,11.6287,
Yale-CS00181,1523415,Sphingomonas,Sphingomonas sp. AAP5,,1,0.1685,,0,0,
Yale-CS00181,1304,Streptococcus,Streptococcus salivarius,,139103,23443.3,,68700,11578.2,
Yale-CS00181,1353891,Achromobacter,Achromobacter deleyi,,15,2.528,,0,0,
Yale-CS00181,28132,Prevotella,Prevotella melaninogenica,,152,25.6169,,54,9.1007,
Yale-CS00181,47878,Pseudomonas,Pseudomonas azotoformans,,13,2.1909,,0,0,
Yale-CS00181,712122,Actinomyces,Actinomyces sp. oral taxon 414,,144,24.2686,,20,3.3706,
Yale-CS00181,1419814,Streptococcus,Streptococcus sp. VT 162,,5124,863.559,,19,3.2021,
Yale-CS00181,2576376,Streptococcus,Streptococcus sp. 1643,,6201,1045.07,,683,115.108,
Yale-CS00181,39777,Veillonella,Veillonella atypica,,7,1.1797,,6,1.0112,
Yale-CS00181,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,144,24.2686,,6,1.0112,
Yale-CS00181,1305,Streptococcus,Streptococcus sanguinis,,58795,9908.85,,11441,1928.18,
Yale-CS00181,7038,Bemisia,Bemisia tabaci,,9,1.5168,,0,0,
Yale-CS00181,217203,Achromobacter,Achromobacter spanius,,54,9.1007,,7,1.1797,
Yale-CS00181,1517551,Sphingomonas,Sphingomonas sp. HMP6,,2,0.3371,,0,0,
Yale-CS00181,29394,Dolosigranulum,Dolosigranulum pigrum,,0,0,,2,0.3371,
Yale-CS00181,43675,Rothia,Rothia mucilaginosa,,20626,3476.15,,8201,1382.13,
Yale-CS00181,85698,Achromobacter,Achromobacter xylosoxidans,,38,6.4042,,4,0.6741,
Yale-CS00181,748215,Sesia,Sesia apiformis,,1,0.1685,,0,0,
Yale-CS00181,28037,Streptococcus,Streptococcus mitis,,624464,105242,,183229,30880,
Yale-CS00181,28449,Neisseria,Neisseria subflava,,15,2.528,,25,4.2133,
Yale-CS00181,38284,Corynebacterium,Corynebacterium accolens,,3,0.5056,,0,0,
Yale-CS00181,287,Pseudomonas,Pseudomonas aeruginosa,,3,0.5056,,237,39.9421,
Yale-CS00181,1308,Streptococcus,Streptococcus thermophilus,,81493,13734.2,,18959,3195.2,
Yale-CS00181,4513,Hordeum,Hordeum vulgare,,0,0,,1,0.1685,
Yale-CS00181,712624,Streptococcus,Streptococcus sp. oral taxon 064,,8467,1426.96,,15,2.528,
Yale-CS00181,44008,Enterococcus,Enterococcus cecorum,,454,76.5136,,1,0.1685,
Yale-CS00181,78535,Streptococcus,Streptococcus viridans,,80,13.4826,,0,0,
Yale-CS00181,712623,Streptococcus,Streptococcus sp. oral taxon 061,,13140,2214.51,,1,0.1685,
Yale-CS00181,1902136,Streptococcus,Streptococcus sp. NPS 308,,2939,495.316,,89,14.9994,
Yale-CS00181,2598453,Streptococcus,Streptococcus sp. 116-D4,,25614,4316.78,,2465,415.432,
Yale-CS00181,1318,Streptococcus,Streptococcus parasanguinis,,268866,45312.6,,214480,36146.8,
Yale-CS00181,391953,Aquincola,Aquincola tertiaricarbonis,,2,0.3371,,0,0,
Yale-CS00181,1660,Schaalia,Schaalia odontolytica,,108552,18294.5,,56724,9559.82,
Yale-CS00181,113107,Streptococcus,Streptococcus australis,,9475,1596.84,,113,19.0441,
Yale-CS00181,158754,Sphingomonas,uncultured Sphingomonas sp.,,1,0.1685,,0,0,
Yale-CS00181,273384,Brevibacterium,Brevibacterium aurantiacum,,0,0,,2,0.3371,
Yale-CS00181,2047,Rothia,Rothia dentocariosa,,38899,6555.73,,37469,6314.73,
Yale-CS00181,2070761,Roseateles,Paucibacter aquatile,,1,0.1685,,0,0,
Yale-CS00181,1355,Enterococcus,Enterococcus columbae,,28,4.7189,,0,0,
Yale-CS00181,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,8,1.3483,,7,1.1797,
Yale-CS00181,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,217656,36682,,3,0.5056,
Yale-CS00181,2610896,Streptococcus,Streptococcus sp. LPB0220,,452920,76331.6,,13655,2301.31,
Yale-CS00181,76775,Malassezia,Malassezia restricta,,8,1.3483,,7,1.1797,
Yale-CS00181,2819619,Streptococcus,Streptococcus toyakuensis,,1849,311.616,,41,6.9098,
Yale-CS00181,46124,Granulicatella,Granulicatella adiacens,,111817,18844.8,,51,8.5951,
Yale-CS00181,1353889,Achromobacter,Achromobacter pestifer,,7,1.1797,,1,0.1685,
Yale-CS00181,488,Neisseria,Neisseria mucosa,,4,0.6741,,3,0.5056,
Yale-CS00181,2832643,,Caudoviricetes sp.,,8857,1492.69,,22849,3850.79,
Yale-CS00181,1343,Streptococcus,Streptococcus vestibularis,,42307,7130.09,,10040,1692.06,
Yale-CS00181,32002,Achromobacter,Achromobacter denitrificans,,13,2.1909,,2,0.3371,
Yale-CS00181,1433513,Streptococcus,Streptococcus gwangjuense,,60921,10267.2,,165,27.8078,
Yale-CS00181,1282,Staphylococcus,Staphylococcus epidermidis,,4,0.6741,,7,1.1797,
Yale-CS00181,1303,Streptococcus,Streptococcus oralis,,153083,25799.4,,106601,17965.7,
Yale-CS00181,1177574,Prevotella,Prevotella jejuni,,28,4.7189,,9,1.5168,
Yale-CS00181,729,Haemophilus,Haemophilus parainfluenzae,,7490,1262.31,,335,56.4583,
Yale-CS00181,102684,Streptococcus,Streptococcus infantarius,,111764,18835.8,,35640,6006.49,
Yale-CS00181,2598457,Streptococcus,Streptococcus sp. KS 6,,52,8.7637,,0,0,
Yale-CS00181,257758,Streptococcus,Streptococcus pseudopneumoniae,,62395,10515.6,,49260,8301.9,
Yale-CS00181,2282475,Achromobacter,Achromobacter sp. B7,,11,1.8539,,0,0,
Yale-CS00181,2682456,Veillonella,Veillonella nakazawae,,263,44.324,,6,1.0112,
Yale-CS00181,470565,Prevotella,Prevotella histicola,,478,80.5584,,320,53.9303,
Yale-CS00181,1156431,Streptococcus,Streptococcus ilei,,427,71.9633,,43,7.2469,
Yale-CS00181,1747,Cutibacterium,Cutibacterium acnes,,69,11.6287,,3772,635.704,
Yale-CS00189,87883,Burkholderia,Burkholderia multivorans,,0,0,,44621,9335.96,
Yale-CS00189,1313,Streptococcus,Streptococcus pneumoniae,,832280,174136,,1030426,215594,
Yale-CS00189,4932,Saccharomyces,Saccharomyces cerevisiae,,21,4.3938,,9,1.8831,
Yale-CS00189,712624,Streptococcus,Streptococcus sp. oral taxon 064,,49208,10295.7,,82,17.1567,
Yale-CS00189,1303,Streptococcus,Streptococcus oralis,,663578,138839,,477254,99854.9,
Yale-CS00189,78535,Streptococcus,Streptococcus viridans,,36844,7708.79,,1,0.2092,
Yale-CS00189,2819619,Streptococcus,Streptococcus toyakuensis,,8534,1785.55,,57,11.926,
Yale-CS00189,102684,Streptococcus,Streptococcus infantarius,,6,1.2554,,3501,732.507,
Yale-CS00189,43675,Rothia,Rothia mucilaginosa,,231279,48390,,107120,22412.5,
Yale-CS00189,2682456,Veillonella,Veillonella nakazawae,,7,1.4646,,0,0,
Yale-CS00189,1318,Streptococcus,Streptococcus parasanguinis,,1480,309.657,,36466,7629.71,
Yale-CS00189,46124,Granulicatella,Granulicatella adiacens,,416,87.0388,,212,44.3563,
Yale-CS00189,77133,,uncultured bacterium,,7296,1526.53,,23,4.8122,
Yale-CS00189,1282,Staphylococcus,Staphylococcus epidermidis,,0,0,,1,0.2092,
Yale-CS00189,2047,Rothia,Rothia dentocariosa,,134974,28240.3,,110056,23026.8,
Yale-CS00189,44008,Enterococcus,Enterococcus cecorum,,8,1.6738,,0,0,
Yale-CS00189,1156431,Streptococcus,Streptococcus ilei,,30031,6283.32,,695,145.413,
Yale-CS00189,113107,Streptococcus,Streptococcus australis,,15502,3243.45,,18739,3920.72,
Yale-CS00189,1419814,Streptococcus,Streptococcus sp. VT 162,,70543,14759.6,,1179,246.68,
Yale-CS00189,1305,Streptococcus,Streptococcus sanguinis,,1517,317.399,,28299,5920.94,
Yale-CS00189,729,Haemophilus,Haemophilus parainfluenzae,,0,0,,1018,212.994,
Yale-CS00189,28037,Streptococcus,Streptococcus mitis,,640332,133975,,472657,98893,
Yale-CS00189,28449,Neisseria,Neisseria subflava,,4,0.8369,,1,0.2092,
Yale-CS00189,712623,Streptococcus,Streptococcus sp. oral taxon 061,,359650,75248.8,,812,169.893,
Yale-CS00189,488,Neisseria,Neisseria mucosa,,0,0,,1,0.2092,
